Thomas3021	Thomas Riddle	Individual	Thomas Riddle (1880–1943) was a very wealthy Muggle who owned most of the town of Little Hangleton.	muggle	MALE	http://harrypotter.wikia.com/Thomas Riddle	[Thomas Riddle,]	[]
Harry17026	Harry Potter's wand	Wand	Harry Potter's wand was 11" long, made of holly, and possessed a phoenix feather core.	11	UNKNOWN	http://harrypotter.wikia.com/Harry Potter's wand	[wand,]	[]
Platform122471	Platform Ten	Location	Platform Ten was one of the Muggle railway platforms at King's Cross Station.	one	UNKNOWN	http://harrypotter.wikia.com/Platform Ten	[ten,]	[]
House627	House of Black	Family			UNKNOWN	http://harrypotter.wikia.com/House of Black	[House of Black,]	[]
Gervaise119083	Gervaise Ollivander	Individual	Gervaise Ollivander was a wizard who came from a long line of wandmakers who had operated in Diagon Alley since 382 B.C.	wizard	MALE	http://harrypotter.wikia.com/Gervaise Ollivander	[Gervaise Ollivander,]	[]
Marcus293	Marcus Flint	Individual	Marcus Flint (b. 1974/1975) was a wizard who attended Hogwarts School of Witchcraft and Wizardry from 1986 to 1994 and was sorted into Slytherin house.	wizard	MALE	http://harrypotter.wikia.com/Marcus Flint	[Slytherin Captain,]	[<Marcus293,possible relative,Ursula4943>,<Marcus293,possible relative,Josephina174075>,]
Tobias563	Tobias Snape	Individual	Tobias Snape was a British Muggle and the patriarch of the Snape family in the late twentieth century.	muggle	MALE	http://harrypotter.wikia.com/Tobias Snape	[Tobias Snape,]	[]
Arabella613	Arabella Doreen Figg	Individual	Mrs Arabella Doreen Figg was a Squib, a dealer of cross-bred cats and kneazles, and a member of the Order of the Phoenix.	squib	FEMALE	http://harrypotter.wikia.com/Arabella Doreen Figg	[Arabella Figg,]	[]
Gryffindor760	Gryffindor Quidditch team	Quidditch Team	The Gryffindor Quidditch team is the house Quidditch team of the Hogwarts house Gryffindor.	team	UNKNOWN	http://harrypotter.wikia.com/Gryffindor Quidditch team	[Gryffindor Quidditch team,]	[]
Marjorie510	Marjorie Eileen Dursley	Individual	Marjorie "Marge" EileenDursley was Vernon Dursley's elder sister, sister-in-law to Petunia Dursley, and the aunt of Dudley Dursley.	sister	FEMALE	http://harrypotter.wikia.com/Marjorie Eileen Dursley	[Uncle Vernon's sister,Marjorie Dursley,]	[<Marjorie510,brother,Vernon384>,<Marjorie510,sister-in-law,Petunia437>,<Marjorie510,nephew,Dudley438>,]
Ursula4943	Ursula Black	Individual	Ursula Black (née Flint) (fl.		FEMALE	http://harrypotter.wikia.com/Ursula Black	[Ursula Flint,]	[]
Draco16	Draco Lucius Malfoy	Individual	Draco LuciusMalfoy (b. 5 June, 1980) was a pure-blood wizard and the only son of Lucius and Narcissa Malfoy (née Black).	wizard	MALE	http://harrypotter.wikia.com/Draco Lucius Malfoy	[Draco Malfoy,Malfoy,pale-faced boy,]	[<Draco16,father,Lucius313>,<Draco16,mother,Narcissa464>,<Draco16,wife,Astoria7852>,<Draco16,son,Scorpius5038>,<Draco16,paternal grandfather,Abraxas812>,<Draco16,maternal grandfather,Cygnus6742>,<Draco16,maternal grandmother,Druella4593>,<Draco16,maternal aunt,Bellatrix506>,<Draco16,maternal uncle,Rodolphus657>,<Draco16,maternal aunt,Andromeda586>,<Draco16,maternal uncle,Edward578>,<Draco16,maternal first cousin,Nymphadora584>,<Draco16,maternal first cousin,Delphini192667>,<Draco16,sister-in-law,Daphne2442>,<Draco16,maternal family,House627>,<Draco16,in-laws,Greengrass12012>,]
Isolt191422	Isolt Sayre	Individual	Isolt Sayre (b. 1603) was a famous Irish pure-blood witch, the only child and daughter of William and Rionach Sayre.	witch	UNKNOWN	http://harrypotter.wikia.com/Isolt Sayre	[Isolt Sayre,]	[]
Molly27	Molly Weasley	Individual	Molly Weasley (née Prewett) (b. 30 October, 1949/1950) was a pure-pure-blood witch and the matriarch of the Weasley family.	witch	FEMALE	http://harrypotter.wikia.com/Molly Weasley	[the mother,Molly Weasley,]	[<Molly27,brother or brother-in-law,Bilius4538>,<Molly27,brother,Gideon909>,<Molly27,brother,Fabian910>,<Molly27,husband,Arthur26>,<Molly27,son,William28>,<Molly27,son,Charles145541>,<Molly27,son,Percy30>,<Molly27,son,Fred215>,<Molly27,son,George216>,<Molly27,son,Ronald14>,<Molly27,daughter,Ginevra25>,<Molly27,,Muriel5536>,<Molly27,uncle,Ignatius4570>,<Molly27,aunt,Lucretia6741>,<Molly27,possible aunt,Tessie7222>,<Molly27,granddaughter,Victoire5063>,<Molly27,granddaughter,Dominique7959>,<Molly27,grandson,Louis7960>,<Molly27,granddaughter,Molly7963>,<Molly27,granddaughter,Lucy7962>,<Molly27,grandson,Fred5309>,<Molly27,granddaughter,Roxanne7964>,<Molly27,granddaughter,Rose5040>,<Molly27,grandson,Hugo5041>,<Molly27,grandson,James5039>,<Molly27,grandson,Albus5091>,<Molly27,granddaughter,Lily403>,<Molly27,son-in-law,Harry13>,<Molly27,daughter-in-law,Hermione15>,<Molly27,daughter-in-law,Fleur492>,<Molly27,daughter-in-law,Angelina327>,<Molly27,daughter-in-law,Audrey7961>,<Molly27,father-in-law,Septimus3236>,<Molly27,mother-in-law,Cedrella6739>,]
Algie2528	Algie Longbottom	Individual	Algie Longbottom (fl.		MALE	http://harrypotter.wikia.com/Algie Longbottom	[Algie Longbottom,]	[]
Lucy7962	Lucy Weasley	individual	Lucy Weasley (b. 2000s) was the youngest daughter of Percy and Audrey Weasley.	daughter	FEMALE	http://harrypotter.wikia.com/Lucy Weasley	[Lucy Weasley,]	[]
Lily403	Lily Luna Potter	Individual	Lily Luna Potter (b. c. 2008) was a half-blood witch, the youngest child and only daughter of Harry and Ginevra Potter (née Weasley).	witch	FEMALE	http://harrypotter.wikia.com/Lily Luna Potter	[Lily L. Potter,Lily Potter,]	[]
Piers2549	Piers Polkiss	Individual	Piers Polkiss was a Muggle and Dudley Dursley's best friend.	muggle	MALE	http://harrypotter.wikia.com/Piers Polkiss	[Piers,Piers Polkiss,]	[<Piers2549,mother,Polkiss16374>,]
Privet3572	Privet Drive	Location	Privet Drive is a suburban street in Little Whinging, which is located in the county of Surrey, near London in the southeast of England.	street	UNKNOWN	http://harrypotter.wikia.com/Privet Drive	[Privet Drive,]	[]
Potter2756	Potter family	Family	Potter is the surname of an old wizarding family descended from Ignotus Peverell and Linfred of Stinchcombe.	surname	UNKNOWN	http://harrypotter.wikia.com/Potter family	[Potters,]	[]
Longbottom7569	Mr Longbottom	Individual	Mr Longbottom (pre-1947—between 1980 and 1995) was a pure-blood wizard.	wizard	MALE	http://harrypotter.wikia.com/Mr Longbottom	[Mr Longbottom,Frank Longbottom's father,]	[]
Delphini192667	Delphini	Individual	Delphini (born c. 1998), known by the nickname Delphi, was a half-pure-blood witch, the daughter of Tom Riddle and Bellatrix Lestrange.	witch	FEMALE	http://harrypotter.wikia.com/Delphini	[Delphini,]	[]
Parchment52921	Parchment	Object	Parchment is a thin material made from calfskin, sheepskin or goatskin, often split.	material	UNKNOWN	http://harrypotter.wikia.com/Parchment	[parchment,]	[]
Gregory548	Gregory Goyle	Individual	Gregory Goyle (b. 1979/1980) was a pure-blood wizard in the same year as Harry Potter at Hogwarts School of Witchcraft and Wizardry.	wizard	MALE	http://harrypotter.wikia.com/Gregory Goyle	[Goyle,Gregory Goyle,]	[<Gregory548,mother,Goyle9797>,]
Ghost61	Ghost	Creature	A ghost is the disembodied spirit of a once-living wizard or witch.	spirit	UNKNOWN	http://harrypotter.wikia.com/Ghost	[ghost,]	[]
Pomona421	Pomona Sprout	Individual	Madam Professor Pomona Sprout (b. 15 May, 1931 or 1941) was a witch who worked as Head of Hufflepuff House and Head of the Herbology department at Hogwarts School of Witchcraft and Wizardry.	witch	FEMALE	http://harrypotter.wikia.com/Pomona Sprout	[Sprout,]	[]
Smeltings9954	Smeltings Academy	School	Smeltings Academy, sometimes referred to as Smeltings, was a Muggle public school that Dudley Dursley and Piers Polkiss attended in the 1990s.	school	UNKNOWN	http://harrypotter.wikia.com/Smeltings Academy	[Smeltings Academy,]	[]
Little678	Little Whinging	Location	Little Whinging is a town in the English county of Surrey.	town	UNKNOWN	http://harrypotter.wikia.com/Little Whinging	[Little Whinging,]	[]
Irma44	Irma Pince	Individual	Madam Irma Pince (fl.		FEMALE	http://harrypotter.wikia.com/Irma Pince	[Madam Pince,]	[]
Sickle1066	Sickle or Silver-Sickle	Object	A Sickle or Silver-Sickle () is a form of currency in the wizarding world that is made out of silver.	form	UNKNOWN	http://harrypotter.wikia.com/Sickle or Silver-Sickle	[Sickle,]	[]
Quirinus54	Quirinus Quirrell	Individual	Professor Quirinus Quirrell (26 September,1972 or earlier – 4 June,1992) was a half-blood wizard who attended Hogwarts School of Witchcraft and Wizardry and was sorted into Ravenclaw House.	wizard	MALE	http://harrypotter.wikia.com/Quirinus Quirrell	[Quirrell,Quirinus Quirrell,Man with Two Faces,Professor Quirrell,]	[]
Rufus8985	Rufus Fudge	Individual	Rufus Fudge was the nephew of former Minister for Magic Cornelius Fudge.	nephew	MALE	http://harrypotter.wikia.com/Rufus Fudge	[Rufus Fudge,]	[]
Daphne2442	Daphne Greengrass	Individual	Daphne Greengrass (b. 1979/1980) was a pure-blood witch and a member of the Greengrass family, an old wizarding family and one of the Sacred Twenty-Eight.	witch	FEMALE	http://harrypotter.wikia.com/Daphne Greengrass	[Daphne Greengrass,]	[]
Philosophers355	Philosopher's Stone	Object	The Philosopher's Stone was an artificial, rufescent stone with magical properties.	stone	UNKNOWN	http://harrypotter.wikia.com/Philosopher's Stone	[Philosopher's Stone,Stone,You-Know-What,]	[]
Hogwarts57	Hogwarts School of Witchcraft and Wizardry	School	Hogwarts School of Witchcraft and Wizardry is the British wizarding school, located in the Highlands of Scotland.	school	UNKNOWN	http://harrypotter.wikia.com/Hogwarts School of Witchcraft and Wizardry	[No One,Hogwarts School of Witchcraft and Wizardry,]	[]
Rubeus47	Rubeus Hagrid	Individual	Professor Rubeus Hagrid (b. 6 December 1928) was a half-giant wizard, son of Mr Hagrid and the giantess Fridwulfa, and elder half-brother of the giant Grawp.	wizard	MALE	http://harrypotter.wikia.com/Rubeus Hagrid	[Rubeus Hagrid,Hagrid,The Keeper of the Keys,]	[<Rubeus47,father,Rubeus8295>,<Rubeus47,mother,Fridwulfa4542>,<Rubeus47,maternal half-brother,Grawp701>,<Rubeus47,step-father,Grawps13846>,<Rubeus47,possible relation,Jim167818>,]
Lucius313	Lucius Malfoy	Individual	Lucius Malfoy (b. 1953 - 1954) was a pure-pure-blood wizard, and son of Abraxas Malfoy, husband of Narcissa Black and the father of Draco Malfoy.	wizard	MALE	http://harrypotter.wikia.com/Lucius Malfoy	[Lucius Malfoy,]	[]
Sirius31	Sirius Black	Individual	Sirius Black (3 November,1959 – 18 June, 1996), also known as Padfoot or Snuffles (in his Animagus form) was a pure-blood wizard, the older son of Orion and Walburga Black, and the brother of Regulus Black.	wizard	MALE	http://harrypotter.wikia.com/Sirius Black	[its actual owner,]	[<Sirius31,,Phineas3816>,<Sirius31,,Orion3534>,<Sirius31,,Walburga2762>,<Sirius31,,Regulus83>,<Sirius31,,Arcturus6725>,<Sirius31,paternal grandmother,Melania6726>,<Sirius31,,Pollux2760>,<Sirius31,maternal grandmother,Irma3146>,<Sirius31,,Bellatrix506>,<Sirius31,,Andromeda586>,<Sirius31,maternal first cousin once removed,Nymphadora584>,<Sirius31,,Narcissa464>,<Sirius31,,Alphard3132>,<Sirius31,,Cygnus6742>,<Sirius31,maternal aunt by marriage,Druella4593>,<Sirius31,,Lucretia6741>,<Sirius31,paternal uncle by marriage,Ignatius4570>,]
Aberforth396	Aberforth Dumbledore	Individual	Aberforth Dumbledore (b. 1883/1884) was a half-blood wizard, the second son of Percival and Kendra Dumbledore, younger brother of Albus, and older brother of Ariana.	wizard	MALE	http://harrypotter.wikia.com/Aberforth Dumbledore	[Aberforth Dumbledore,]	[]
Evans12552	Mrs Evans	Individual	Mrs Evans (died between 1 September 1971 and 31 October 1981) was a Muggle woman and the mother of Petunia and Lily Evans.	woman	FEMALE	http://harrypotter.wikia.com/Mrs Evans	[Evans sisters' mother,Mrs Evans,]	[]
Ollivanders2420	Ollivanders	Location	Ollivanders is a wand shop founded in 382 B.C..	shop	UNKNOWN	http://harrypotter.wikia.com/Ollivanders	[Ollivanders,]	[]
Hogwarts17095	Hogwarts Library	Location	The Hogwarts Library is located off of a corridor on the first-floor of Hogwarts Castle and contains tens of thousands of books on thousands of shelves.		UNKNOWN	http://harrypotter.wikia.com/Hogwarts Library	[library,]	[]
Fudge8976	Mrs Fudge	Individual	Mrs Fudge was the wife of former Minister for Magic, Cornelius Fudge.	wife	FEMALE	http://harrypotter.wikia.com/Mrs Fudge	[Mrs Fudge,Cornelius Fudge's wife,]	[]
Seamus21	Seamus Finnigan	Individual	Seamus Finnigan (b. 1979/1980) was a half-pure-blood wizard, son of Muggle Mr Finnigan and Irish witch Mrs Finnigan, something that gave Mr Finnigan a "nasty shock" when he first learned it.	wizard	MALE	http://harrypotter.wikia.com/Seamus Finnigan	[Seamus Finnigan,]	[<Seamus21,father,Finnigan8967>,<Seamus21,mother,Finnigan7638>,<Seamus21,,Fergus4738>,]
Grawps13846	Grawp's father	Individual	This giant was the father of Grawp, stepfather of Rubeus Hagrid and husband of Fridwulfa.	father	MALE	http://harrypotter.wikia.com/Grawp's father	[Grawp's father,]	[]
Tessie7222	Tessie	Individual	Tessie was a great-aunt of the children of Arthur and Molly Weasley.	great-aunt	FEMALE	http://harrypotter.wikia.com/Tessie	[Tessie,]	[]
Cadmus5491	Cadmus Peverell	Individual	Cadmus Peverell (fl.		MALE	http://harrypotter.wikia.com/Cadmus Peverell	[Cadmus Peverell,]	[]
Malkin9725	Malkin	Individual	Madam Malkin was the owner of Madam Malkin's Robes for All Occasions.	owner	FEMALE	http://harrypotter.wikia.com/Malkin	[Madam Malkin,]	[]
Prewett9543	Mrs Prewett	Individual	Mrs Prewett was a pure-blood witch, the wife of Mr Prewett, and the mother of Gideon, Fabian and Molly Prewett (later Weasley).	witch	FEMALE	http://harrypotter.wikia.com/Mrs Prewett	[Mrs Prewett,Molly Weasley's mother,]	[]
Prewett9544	Mr Prewett	Individual	Mr Prewett was a pure-blood wizard.	wizard	MALE	http://harrypotter.wikia.com/Mr Prewett	[Mr Prewett,Molly Weasley's father,]	[]
Molly7963	Molly Weasley	individual	Molly Weasley (b. 2000s) was the elder daughter of Percy and Audrey Weasley.	daughter	FEMALE	http://harrypotter.wikia.com/Molly Weasley	[Molly Weasley II,]	[]
Centaur408	Centaur	Creature	A Centaur is a magical creature whose head, torso and arms appear to be human and are joined to a horse's body.	creature	UNKNOWN	http://harrypotter.wikia.com/Centaur	[centaur,]	[]
Griphook4441	Griphook	Individual	Griphook was a goblin who worked at Gringotts Wizarding Bank in Diagon Alley.	goblin	MALE	http://harrypotter.wikia.com/Griphook	[Griphook,]	[]
Vanishing5399	Vanishing Spell	Spell	The Vanishing Spell (Evanesco) is a Transfiguration spell used to vanish both animate and inanimate objects "into non-being, which is to say, everything".	spell	UNKNOWN	http://harrypotter.wikia.com/Vanishing Spell	[vanishes,Vanishing,]	[]
Levitation148451	Levitation Charm	Spell	The Levitation Charm (Wingardium Leviosa) is a charm used to make objects fly, or levitate, taught to first years at Hogwarts School of Witchcraft and Wizardry.	charm	UNKNOWN	http://harrypotter.wikia.com/Levitation Charm	[Wingardium Leviosa,]	[]
Angelina327	Angelina Weasley	Individual	Angelina Weasley (née Johnson) (b. 24 – 30 October, 1977) was a witch and a Gryffindor student at Hogwarts School of Witchcraft and Wizardry.	witch	FEMALE	http://harrypotter.wikia.com/Angelina Weasley	[Angelina Johnson,Angelina Weasley,]	[]
Cygnus6742	Cygnus Black	Individual	Cygnus Black (1938 – 1992) was a pure-blood wizard and member of the noble Black family.	wizard	MALE	http://harrypotter.wikia.com/Cygnus Black	[Cygnus Black III,Cygnus Black,]	[]
Potions654	Potions	Class	Potions is a core class and subject taught at Hogwarts School of Witchcraft and Wizardry and Ilvermorny School of Witchcraft and Wizardry.	class	UNKNOWN	http://harrypotter.wikia.com/Potions	[Potions,Potions (class),]	[]
Giant635	Giant	Creature	A giant is a very large humanoid which can potentially grow to approximately twenty five feet tall and appear to be a large human.	humanoid	UNKNOWN	http://harrypotter.wikia.com/Giant	[giant,]	[]
Alphard3132	Alphard Black	Individual	Alphard Black (between 1925 and 1938 — 1976/1977) was a pure-blood wizard from the noble Black family and was a Slytherin student at Hogwarts School of Witchcraft and Wizardry.	wizard	MALE	http://harrypotter.wikia.com/Alphard Black	[Alphard Black,]	[]
Madam565	Madam Malkin's Robes for All Occasions	Location	Madam Malkin's Robes for All Occasions, also known as Madam Malkin's Robes or simply Madam Malkin's, was a shop in North Side, Diagon Alley.	shop	UNKNOWN	http://harrypotter.wikia.com/Madam Malkin's Robes for All Occasions	[Madam Malkin's Robes for all Occasions,]	[]
Rodolphus657	Rodolphus Lestrange	Individual	Rodolphus Lestrange was a pure-blood wizard, brother of Rabastan, possibly the son of Lestrange and a Slytherin student at Hogwarts School of Witchcraft and Wizardry.	wizard	MALE	http://harrypotter.wikia.com/Rodolphus Lestrange	[Rodolphus Lestrange,]	[]
Frank453	Frank Longbottom	Individual	Frank Longbottom was a pure-blood wizard, an Auror for the Ministry of Magic during Lord Voldemort's first rise to power.	wizard	MALE	http://harrypotter.wikia.com/Frank Longbottom	[Frank Longbottom,]	[]
Lee629	Lee Jordan	Individual	Lee Jordan (b. 1977/1978) was a wizard, son of Mr and Mrs Jordan, and a Gryffindor student at Hogwarts School of Witchcraft and Wizardry from 1989 to 1996 (a couple of years before Harry).	wizard	MALE	http://harrypotter.wikia.com/Lee Jordan	[Lee Jordan,]	[<Lee629,father,Jordan14813>,]
Wood17726	Mrs Wood	Individual	Mrs Wood was the mother of Oliver Wood.	mother	FEMALE	http://harrypotter.wikia.com/Mrs Wood	[Oliver Wood's mother,Mrs Wood,]	[]
Jim167818	Jim Hamilton	Individual	James Leigh Hamilton (b. 17 November, 1982) is a professional rugby union player who plays as a lock for the Scottish rugby team since 2006.	player	MALE	http://harrypotter.wikia.com/Jim Hamilton	[Jim Hamilton,]	[]
Wood17727	Mr Wood	Individual	Mr Wood was the father of Oliver Wood.	father	MALE	http://harrypotter.wikia.com/Mr Wood	[Oliver Wood's father,Mr Wood,]	[]
Goyle9797	Mrs Goyle	Individual	Mrs Goyle was the wife of Mr Goyle and the mother of Gregory Goyle, a student at Hogwarts School of Witchcraft and Wizardry.	wife	FEMALE	http://harrypotter.wikia.com/Mrs Goyle	[Mrs Goyle,Gregory Goyle's mother,]	[]
Forbidden571	Forbidden Forest	Location	The Forbidden Forest, also known as Dark Forest borders the edges of the Hogwarts School of Witchcraft and Wizardry grounds.		UNKNOWN	http://harrypotter.wikia.com/Forbidden Forest	[Forbidden Forest,]	[]
Mine13864	Mine Cart	Object	A Mine Cart is used to transport customers between the vaults of Gringotts Wizarding Bank.		UNKNOWN	http://harrypotter.wikia.com/Mine Cart	[cart,]	[]
Charm2424	Charm	Spell	A charm is a spell that adds certain properties to an object or creature.	spell	UNKNOWN	http://harrypotter.wikia.com/Charm	[Enchantments,]	[]
Narcissa464	Narcissa Malfoy	Individual	Narcissa Malfoy (née Black), (b. 1955) was a pure-pure-blood witch, the youngest daughter of Cygnus Black III and Druella Rosier, younger sister of Bellatrix Lestrange and Andromeda Tonks, wife of Lucius Malfoy, mother of Draco Malfoy and the grandmother of Scorpius Malfoy.	witch	FEMALE	http://harrypotter.wikia.com/Narcissa Malfoy	[Narcissa Malfoy,]	[]
Jordan14813	Mr Jordan	Individual	Mr Jordan was the father of Lee Jordan.	father	MALE	http://harrypotter.wikia.com/Mr Jordan	[Mr Jordan,Lee Jordan's father,]	[]
Firenze443	Firenze	Individual	Professor Firenze was a centaur, part of the Forbidden Forest Centaur colony, and a Divination teacher at Hogwarts School of Witchcraft and Wizardry from 1996-1998.	centaur	MALE	http://harrypotter.wikia.com/Firenze	[Firenze,]	[]
Percy30	Percy Ignatius Weasley	Individual	Percy Ignatius Weasley (b. 22 August, 1976) was a pure-blood wizard, the third child of Arthur and Molly Weasley (née Prewett).	wizard	MALE	http://harrypotter.wikia.com/Percy Ignatius Weasley	[Percy Weasley,]	[]
Dudley438	Dudley Dursley	Individual	Dudley Dursley (b. 23 June, 1980) was the Muggle son of Vernon and Petunia Dursley and cousin of Harry Potter.	son	MALE	http://harrypotter.wikia.com/Dudley Dursley	[Dudley,Dudley Dursley,]	[<Dudley438,father,Vernon384>,<Dudley438,mother,Petunia437>,<Dudley438,wife,Dudley15557>,<Dudley438,paternal aunt,Marjorie510>,<Dudley438,maternal grandfather,Evans7012>,<Dudley438,maternal grandmother,Evans12552>,<Dudley438,maternal aunt,Lily409>,<Dudley438,maternal uncle by marriage,James77>,<Dudley438,maternal first cousin,Harry13>,<Dudley438,cousin-in-law,Ginevra25>,]
Polkiss16374	Mrs Polkiss	Individual	Mrs Polkiss was the mother of Piers Polkiss.	mother	FEMALE	http://harrypotter.wikia.com/Mrs Polkiss	[mother,Piers Polkiss's mother,Mrs Polkiss,]	[<Polkiss16374,son,Piers2549>,]
Quirinus31330	Quirinus Quirrell's turban	Object	This purple turban was used by Professor Quirinus Quirrell to hide the face of Lord Voldemort after the Dark Lord possessed him.		UNKNOWN	http://harrypotter.wikia.com/Quirinus Quirrell's turban	[turban,]	[]
Filius55	Filius Flitwick	Individual	Professor Filius Flitwick (b. 17 October1958 or earlier) was a part-goblin, part-wizard who attended Hogwarts School of Witchcraft and Wizardry and was sorted into Ravenclaw House, being an intelligent young man and a model student.	part-goblin	MALE	http://harrypotter.wikia.com/Filius Flitwick	[Flitwick,]	[]
Unicorn1039	Unicorn	Creature	The Unicorn is a white, equine creature with a single horn on its forehead.	creature	UNKNOWN	http://harrypotter.wikia.com/Unicorn	[unicorn,]	[]
Geraint119170	Geraint Ollivander	Individual	Geraint Ollivander was a great wandmaker who lived in the Middle Ages.	wandmaker	MALE	http://harrypotter.wikia.com/Geraint Ollivander	[Geraint Ollivander,]	[]
Gormlaith191439	Gormlaith Gaunt	Individual	Gormlaith Gaunt (c. 1576 – 1643) was an Irish pure-blood witch.	witch	FEMALE	http://harrypotter.wikia.com/Gormlaith Gaunt	[Gormlaith Gaunt,]	[]
Kings6345	King's Cross Station	Location	King's Cross Station is considered one of the main train stations to serve London, England.		UNKNOWN	http://harrypotter.wikia.com/King's Cross Station	[King's Cross station,]	[]
Harfang6738	Harfang Longbottom	Individual	Harfang Longbottom (fl.		MALE	http://harrypotter.wikia.com/Harfang Longbottom	[Harfang Longbottom,]	[]
Headmaster2993	Headmaster	Official post	A Headmaster or Headmistress is the chief administrator of a School of Magic.	administrator	UNKNOWN	http://harrypotter.wikia.com/Headmaster	[Headmaster,]	[]
Ministry379	Ministry of Magic	Organisation	The Ministry of Magic (M.o.M.) is the main governing body of the magical community of Great Britain (i.e. England, Scotland and Wales) and Ireland with the intention of preservation of magical law.	body	UNKNOWN	http://harrypotter.wikia.com/Ministry of Magic	[Ministry of Magic,British Ministry of Magic,]	[]
Minerva18884	Minerva	Individual	Minerva was a powerful witch.	witch	FEMALE	http://harrypotter.wikia.com/Minerva	[Minerva,]	[]
Charles145541	Charles Weasley	Individual	Charles"Charlie" Weasley (b. 12 December, 1972) was the second eldest son of Arthur and Molly Weasley (née Prewett), younger brother of Bill Weasley and the elder brother of Percy, George, Ron, Ginny Weasley, and the late Fred Weasley.	son	MALE	http://harrypotter.wikia.com/Charles Weasley	[Charlie,Charlie Weasley,]	[<Charles145541,paternal grandfather,Septimus3236>,<Charles145541,paternal grandmother,Cedrella6739>,<Charles145541,maternal grandfather,Prewett9544>,<Charles145541,maternal grandmother,Prewett9543>,<Charles145541,uncle,Bilius4538>,<Charles145541,maternal uncle,Gideon909>,<Charles145541,maternal uncle,Fabian910>,<Charles145541,father,Arthur26>,<Charles145541,mother,Molly27>,<Charles145541,brother,William28>,<Charles145541,brother,Percy30>,<Charles145541,brother,Fred215>,<Charles145541,brother,George216>,<Charles145541,brother,Ronald14>,<Charles145541,sister,Ginevra25>,<Charles145541,sister-in-law,Fleur492>,<Charles145541,brother-in-law,Harry13>,<Charles145541,sister-in-law,Hermione15>,<Charles145541,sister-in-law,Audrey7961>,<Charles145541,sister-in-law,Angelina327>,<Charles145541,niece,Victoire5063>,<Charles145541,niece,Dominique7959>,<Charles145541,nephew,Louis7960>,<Charles145541,niece,Molly7963>,<Charles145541,niece,Lucy7962>,<Charles145541,nephew,James5039>,<Charles145541,nephew,Albus5091>,<Charles145541,niece,Rose5040>,<Charles145541,nephew,Hugo5041>,<Charles145541,nephew,Fred5309>,<Charles145541,niece,Roxanne7964>,]
Corvinus151156	Corvinus Gaunt	Individual	Corvinus Gaunt (fl.		MALE	http://harrypotter.wikia.com/Corvinus Gaunt	[Corvinus Gaunt,]	[]
Martha191468	Martha Steward	Individual	Martha Steward was a Muggle.	muggle	FEMALE	http://harrypotter.wikia.com/Martha Steward	[Martha Steward,]	[]
M.7567	M. G. McGonagall	Individual	M. G. McGonagall was a Gryffindor student at Hogwarts School of Witchcraft and Wizardry in the early 1970s.	student	UNKNOWN	http://harrypotter.wikia.com/M. G. McGonagall	[M. G. McGonagall,]	[]
Hermione15	Hermione Jean Granger	Individual	Minister Hermione Jean Granger (b. 19 September, 1979) was a Muggle-bornwitch born to Mr and Mrs Granger, both dentists.	muggle-bornwitch	FEMALE	http://harrypotter.wikia.com/Hermione Jean Granger	[Hermione Granger,]	[<Hermione15,possible ancestor,Hector8194>,<Hermione15,father,Granger6403>,<Hermione15,mother,Granger6402>,<Hermione15,husband,Ronald14>,<Hermione15,daughter,Rose5040>,<Hermione15,son,Hugo5041>,<Hermione15,father-in-law,Arthur26>,<Hermione15,mother-in-law,Molly27>,<Hermione15,brother-in-law,Harry13>,<Hermione15,sister-in-law,Ginevra25>,<Hermione15,,James5039>,<Hermione15,nephew,Albus5091>,<Hermione15,niece,Lily403>,<Hermione15,brother-in-law,Fred215>,<Hermione15,brother-in-law,George216>,<Hermione15,sister-in-law,Angelina327>,<Hermione15,nephew,Fred5309>,<Hermione15,niece,Roxanne7964>,<Hermione15,brother-in-law,Percy30>,<Hermione15,sister-in-law,Audrey7961>,<Hermione15,niece,Molly7963>,<Hermione15,niece,Lucy7962>,<Hermione15,brother-in-law,Charles145541>,<Hermione15,brother-in-law,William28>,<Hermione15,sister-in-law,Fleur492>,<Hermione15,niece,Victoire5063>,<Hermione15,niece,Dominique7959>,<Hermione15,nephew,Louis7960>,]
Honoria16122	Honoria	Individual	Honoria was the spinster aunt of Albus Dumbledore.	aunt	FEMALE	http://harrypotter.wikia.com/Honoria	[Honoria,]	[]
Surrey9670	Surrey	Location	Surrey is a county in the South East of England, and one of the home counties.	county	UNKNOWN	http://harrypotter.wikia.com/Surrey	[Surrey,]	[]
Dursley397	Dursley family	Family	The Dursley family is a Muggle family, and the only known living close relatives of Harry Potter.	family	UNKNOWN	http://harrypotter.wikia.com/Dursley family	[the Dursleys,Dursley family,Dursleys,]	[]
