Thomas3021	Thomas Riddle	Individual	Thomas Riddle (1880–1943) was a very wealthy Muggle who owned most of the town of Little Hangleton.	muggle	MALE	http://harrypotter.wikia.com/Thomas Riddle	[Thomas Riddle,]	[]
Andromeda586	Andromeda Tonks	Individual	Andromeda Tonks (née Black) (b. 1951-1955), also known as Dromeda, was a pure-blood witch and the middle daughter of Cygnus and Druella Black (née Rosier), as well as the sister of Bellatrix and Narcissa.	witch	FEMALE	http://harrypotter.wikia.com/Andromeda Tonks	[Andromeda Tonks,]	[]
Granger6402	Mrs Granger	Individual	Mrs Granger (temporarily known as Monica Wilkins) was a Muggle, the wife of Mr Granger, and mother of Hermione Jean Granger.	muggle	FEMALE	http://harrypotter.wikia.com/Mrs Granger	[Mrs Granger,Hermione Granger's mother,]	[]
Granger6403	Mr Granger	Individual	Mr Granger (temporarily known as Wendell Wilkins) was a Muggle, the husband of Mrs Granger, and father of Hermione Jean Granger.	muggle	MALE	http://harrypotter.wikia.com/Mr Granger	[Mr Granger,Hermione Granger's father,]	[]
Abraxas812	Abraxas Malfoy	Individual	Abraxas Malfoy (fl.		MALE	http://harrypotter.wikia.com/Abraxas Malfoy	[Abraxas Malfoy,]	[]
Bertie923	Bertie Bott's Every Flavour Beans	Food and Beverage	Bertie Bott's Every Flavour Beans are one of the most popular sweets in the wizarding world.	one	UNKNOWN	http://harrypotter.wikia.com/Bertie Bott's Every Flavour Beans	[Bertie Bott's Every Flavour Beans,]	[]
Arthur26	Arthur Weasley	Individual	Arthur Weasley (b. 6 February, 1950) was a pure-pure-blood wizard in the employ of the Ministry of Magic, as well as a member of the second Order of the Phoenix.	wizard	MALE	http://harrypotter.wikia.com/Arthur Weasley	[Arthur Weasley,]	[]
Wand1061	Wand	Object	A wand is a quasi-sentient magical instrument through which a witch or wizard channels her or his magical powers to centralise the effects for more complex results.	instrument	UNKNOWN	http://harrypotter.wikia.com/Wand	[Wand,]	[]
Hogwarts643	Hogwarts Express	Object	The Hogwarts Express is the name of the train that makes a run between London, King's Cross Station Platform 9¾ and Hogsmeade Station.	name	UNKNOWN	http://harrypotter.wikia.com/Hogwarts Express	[Hogwarts Express,Journey,the train to Hogwarts,]	[]
Cloak11928	Cloak of Invisibility	Hallow	The Cloak of Invisibility is a magical artefact used to render the wearer invisible, and one of the fabled Deathly Hallows.	artefact	UNKNOWN	http://harrypotter.wikia.com/Cloak of Invisibility	[Invisibility cloak,]	[]
Rubeus96666	Rubeus Hagrid's letter to Albus Dumbledore	Letter	Rubeus Hagrid sent a note to Albus Dumbledore on 31 July, 1991, letting him know that he had successfully reached Harry Potter at the Hut-on-the-Rock in the Sea.		UNKNOWN	http://harrypotter.wikia.com/Rubeus Hagrid's letter to Albus Dumbledore	[a letter,]	[]
Louis7960	Louis Weasley	Individual	Louis Weasley was a part-veela wizard and the youngest child of Bill and Fleur Weasley (née Delacour).	wizard	MALE	http://harrypotter.wikia.com/Louis Weasley	[Louis Weasley,]	[]
Gringotts896	Gringotts Wizarding Bank	Location	Gringotts Wizarding Bank is the only bank of the wizarding world, and is owned and operated by goblins.	bank	UNKNOWN	http://harrypotter.wikia.com/Gringotts Wizarding Bank	[Gringotts,]	[]
James77	James Potter	Individual	James Potter (27 March, 1960 – 31 October, 1981), also known as Prongs, was a pure-pure-blood wizard and the only son of Fleamont and Euphemia Potter.	wizard	MALE	http://harrypotter.wikia.com/James Potter	[James Potter I,James Potter,James,father,his father,]	[<James77,paternal ancestor,Ignotus5139>,<James77,paternal ancestor,Linfred183106>,<James77,paternal ancestor,Hardwin183107>,<James77,paternal ancestor,Iolanthe183108>,<James77,paternal  ancestor,Potter183113>,<James77,grandfather,Henry183103>,<James77,father,Fleamont10266>,<James77,mother,Euphemia10269>,<James77,wife,Lily409>,<James77,son,Harry13>,<James77,daughter-in-law,Ginevra25>,<James77,grandson,James5039>,<James77,grandson,Albus5091>,<James77,granddaughter,Lily403>,<James77,,Dorea3839>,<James77,father-in-law,Evans7012>,<James77,mother-in-law,Evans12552>,<James77,sister-in-law,Petunia437>,<James77,brother-in-law,Vernon384>,<James77,nephew,Dudley438>,<James77,distant cousin,Tom343>,<James77,parental ancestors,Fleamont183112>,<James77,in-laws,Evans11522>,]
Boa30797	Boa constrictor at the zoo	Pet individual	This boa constrictor was a large brown snake that lived at the Zoo.	snake	MALE	http://harrypotter.wikia.com/Boa constrictor at the zoo	[Boa constrictor at the Zoo,Boa constrictor,boa constrictor,]	[]
London610	London	Location	London is the capital of England and the United Kingdom.	capital	UNKNOWN	http://harrypotter.wikia.com/London	[London,]	[]
Nicolas677	Nicolas Flamel	Individual	Nicolas Flamel (before 1327 – between 1992 and 1996) was a well-known alchemist and only known maker of the Philosopher's Stone, a legendary substance with incredible powers.	alchemist	MALE	http://harrypotter.wikia.com/Nicolas Flamel	[Nicolas Flamel,]	[<Nicolas677,wife,Perenelle4387>,]
Vincent547	Vincent Crabbe	Individual	Vincent Crabbe (1979/1980 – 2 May 1998) was a pure-bloodDark Wizard, and the son of Death Eater Crabbe Snr.	pure-blooddark	MALE	http://harrypotter.wikia.com/Vincent Crabbe	[Crabbe,Vincent Crabbe,]	[<Vincent547,father,Crabbe3382>,]
Cornelius576	Cornelius Oswald Fudge	Individual	Minister Cornelius Oswald Fudge, O.M. (First Class), was the Minister for Magic from 1990-1996.	minister	MALE	http://harrypotter.wikia.com/Cornelius Oswald Fudge	[Cornelius Fudge,]	[<Cornelius576,wife,Fudge8976>,<Cornelius576,nephew,Rufus8985>,]
Druella4593	Druella Black	Individual	Druella Black (née Rosier) (fl.		FEMALE	http://harrypotter.wikia.com/Druella Black	[Druella Black,Druella Rosier,]	[]
Gryffindor8	Gryffindor	House	Gryffindor is one of the four Houses of Hogwarts School of Witchcraft and Wizardry, founded by Godric Gryffindor.	one	UNKNOWN	http://harrypotter.wikia.com/Gryffindor	[Gryffindor,]	[]
William28	William Arthur Weasley	Individual	William Arthur"Bill" Weasley (b. 29 November, 1970) was the first child of Arthur and Molly Weasley (née Prewett) and the eldest brother of Charlie, Percy, Fred, George, Ron, and Ginny.	child	MALE	http://harrypotter.wikia.com/William Arthur Weasley	[Bill Weasley,William Weasley,]	[]
Chocolate2368	Chocolate Frogs	Food and Beverage	Chocolate Frogs are a popular confection that are sold throughout the wizarding world.	confection	UNKNOWN	http://harrypotter.wikia.com/Chocolate Frogs	[Chocolate Frog,]	[]
Ronald14	Ronald Bilius Weasley	Individual	Ronald Bilius "Ron" Weasley (b. 1 March, 1980) was a pure-pure-blood wizard, the sixth and youngest son of Arthur and Molly Weasley (née Prewett).	wizard	MALE	http://harrypotter.wikia.com/Ronald Bilius Weasley	[Ron,Ronald Weasley,]	[<Ronald14,paternal grandfather,Septimus3236>,<Ronald14,paternal grandmother,Cedrella6739>,<Ronald14,maternal grandfather,Prewett9544>,<Ronald14,maternal grandmother,Prewett9543>,<Ronald14,father,Arthur26>,<Ronald14,mother,Molly27>,<Ronald14,brother,William28>,<Ronald14,brother,Charles145541>,<Ronald14,brother,Percy30>,<Ronald14,brother,Fred215>,<Ronald14,brother,George216>,<Ronald14,sister,Ginevra25>,<Ronald14,wife,Hermione15>,<Ronald14,daughter,Rose5040>,<Ronald14,son,Hugo5041>,<Ronald14,great-aunt,Tessie7222>,<Ronald14,maternal uncle,Gideon909>,<Ronald14,maternal uncle,Fabian910>,<Ronald14,uncle,Bilius4538>,<Ronald14,brother-in-law,Harry13>,<Ronald14,nephew,James5039>,<Ronald14,nephew,Albus5091>,<Ronald14,niece,Lily403>,<Ronald14,sister-in-law,Fleur492>,<Ronald14,niece,Victoire5063>,<Ronald14,niece,Dominique7959>,<Ronald14,nephew,Louis7960>,<Ronald14,sister-in-law,Audrey7961>,<Ronald14,niece,Molly7963>,<Ronald14,niece,Lucy7962>,<Ronald14,sister-in-law,Angelina327>,<Ronald14,nephew,Fred5309>,<Ronald14,niece,Roxanne7964>,<Ronald14,father-in-law,Granger6403>,<Ronald14,mother-in-law,Granger6402>,]
Edward578	Edward Tonks	Individual	Edward "Ted" Tonks (d. March, 1998) was a Muggle-born wizard, the husband of Andromeda Tonks (née Black), the father of Nymphadora Tonks, and grandfather of Edward Remus Lupin.	wizard	MALE	http://harrypotter.wikia.com/Edward Tonks	[Ted Tonks,]	[]
Bellatrix506	Bellatrix Lestrange	Individual	Bellatrix Lestrange (née Black) (1951 – 2 May, 1998) was a pure-blood witch, the eldest daughter of Cygnus Black III and Druella Black (née Rosier) and elder sister of Andromeda Tonks and Narcissa Malfoy.	witch	FEMALE	http://harrypotter.wikia.com/Bellatrix Lestrange	[Bellatrix Lestrange,]	[]
Fat646	The Fat Lady	Individual	The Fat Lady was a portrait, who guarded the entrance to Gryffindor Tower at Hogwarts Castle.	portrait	FEMALE	http://harrypotter.wikia.com/The Fat Lady	[Fat Lady,]	[]
Neville19	Neville Longbottom	Individual	Professor Neville Longbottom (b. 30 July, 1980) was a pure-pure-blood wizard, and one of the most famous wizards of modern times.	wizard	MALE	http://harrypotter.wikia.com/Neville Longbottom	[Neville Longbottom,]	[<Neville19,father,Frank453>,<Neville19,mother,Alice452>,<Neville19,wife,Hannah863>,<Neville19,paternal grandfather,Longbottom7569>,<Neville19,paternal grandmother,Augusta555>,<Neville19,great-uncle,Algie2528>,<Neville19,great-aunt,Enid8020>,<Neville19,possible relative,Harfang6738>,<Neville19,possible relative,Callidora6737>,]
Tom14733	Tom Riddle's wand	Wand	Tom Riddle's wand was 13½" long and belonged to Tom Riddle, the wizard who later became known as Lord Voldemort.	1/2	UNKNOWN	http://harrypotter.wikia.com/Tom Riddle's wand	[wand,]	[]
Hedwig446	Hedwig	Pet individual	Hedwig (d. 27 July, 1997) was Harry Potter's pet Snowy Owl (Bubo scandiacus).	-rrb-	FEMALE	http://harrypotter.wikia.com/Hedwig	[Hedwig,]	[]
Albus4178	Albus Percival Wulfric Brian Dumbledore	Individual	Professor Albus Percival Wulfric Brian Dumbledore, , , , ,  (c. Summer1881 – 30 June, 1997) was the Transfiguration Professor, and later Headmaster of Hogwarts School of Witchcraft and Wizardry.	professor	MALE	http://harrypotter.wikia.com/Albus Percival Wulfric Brian Dumbledore	[Albus Dumbledore,Dumbledore,]	[<Albus4178,father,Percival5061>,<Albus4178,mother,Kendra5108>,<Albus4178,brother,Aberforth396>,<Albus4178,sister,Ariana5060>,<Albus4178,aunt,Honoria16122>,]
Gerbold119174	Gerbold Octavius Ollivander	Individual	Gerbold Octavius Ollivander (fl.		MALE	http://harrypotter.wikia.com/Gerbold Octavius Ollivander	[Gerbold Ollivander,]	[]
Godrics499	Godric's Hollow	Location	Godric's Hollow is a village in the West Country of England.	village	UNKNOWN	http://harrypotter.wikia.com/Godric's Hollow	[Godric's Hollow,]	[]
Devils2544	Devil's Snare	Plant	Devil's Snare is a plant with the magical ability to constrict or strangle anything in its surrounding environment or something that happens to touch it.	plant	UNKNOWN	http://harrypotter.wikia.com/Devil's Snare	[Devil's Snare,]	[]
Alice452	Alice Longbottom	Individual	Alice Longbottom was a pure-blood witch, an Auror who worked for the Ministry of Magic during Lord Voldemort's first rise to power.	witch	FEMALE	http://harrypotter.wikia.com/Alice Longbottom	[Alice Longbottom,]	[]
Rom8325	Rom	Location	Romania (Romanian: România) is a country located in southeastern Europe.	country	UNKNOWN	http://harrypotter.wikia.com/Rom	[Romania,]	[]
Callidora6737	Callidora Longbottom	Individual	Callidora Longbottom (née Black) (b. 1915) was a pure-blood witch, the eldest daughter of Arcturus Black II and Lysandra Yaxley and sister of Charis and Cedrella.	witch	FEMALE	http://harrypotter.wikia.com/Callidora Longbottom	[Callidora Longbottom,Callidora Black,]	[]
Rubeus8295	Rubeus Hagrid's father	Individual	Rubeus Hagrid's father (died c. 1941) was a wizard and the first husband of Fridwulfa.	wizard	MALE	http://harrypotter.wikia.com/Rubeus Hagrid's father	[Mr Hagrid,]	[]
Deluminator3428	Deluminator	Object	The Deluminator, also known as the Put-Outer, is a device used by Albus Dumbledore (the first known owner and designer of the one Deluminator known to exist) to remove light sources from the Deluminator's immediate surroundings, as well as bestow them.	device	UNKNOWN	http://harrypotter.wikia.com/Deluminator	[Deluminator,]	[]
Hospital7701	Hospital Wing	Location	The Hospital Wing is a part of Hogwarts School of Witchcraft and Wizardry.	part	UNKNOWN	http://harrypotter.wikia.com/Hospital Wing	[hospital,]	[]
Merope283	Merope Riddle	Individual	Merope Riddle (née Gaunt) (c. 1907 – 31 December, 1926) was a pure-pure-blood witch, daughter of Marvolo Gaunt, and sister of Morfin.	witch	FEMALE	http://harrypotter.wikia.com/Merope Riddle	[Merope Gaunt,]	[]
Prefect572	Prefect	Organisation	A prefect at Hogwarts School of Witchcraft and Wizardry is a student who has been given extra authority and responsibilities by the Head of House and Headmaster.	student	UNKNOWN	http://harrypotter.wikia.com/Prefect	[prefect,]	[]
William123014	William Topaz McGonagall	Individual	William Topaz McGonagall (c. 1825—29 September, 1902) was a Scottish Muggle celebrated as the worst poet in British history.	muggle	MALE	http://harrypotter.wikia.com/William Topaz McGonagall	[William McGonagall,]	[]
Slytherin9	Slytherin	House	Slytherin is one of the four Houses at Hogwarts School of Witchcraft and Wizardry, founded by Salazar Slytherin.	one	UNKNOWN	http://harrypotter.wikia.com/Slytherin	[Slytherin,]	[]
Melania6726	Melania Black	Individual	Melania Black (née Macmillan) (fl.		FEMALE	http://harrypotter.wikia.com/Melania Black	[Melania Black,Melania Macmillan,]	[]
Dominique7959	Dominique Weasley	Individual	Dominique Weasley (b. 2000s) was a part-veela witch and the second daughter of Bill and Fleur Weasley (née Delacour).	witch	FEMALE	http://harrypotter.wikia.com/Dominique Weasley	[Dominique Weasley,]	[]
Dudley15557	Dudley Dursley's wife	Individual	Mrs Dursley was the wife of Dudley Dursley: the couple had twochildren.	wife	FEMALE	http://harrypotter.wikia.com/Dudley Dursley's wife	[Mrs Dursley,]	[]
Marvolo502	Marvolo Gaunt	Individual	Marvolo Gaunt (c. 1879 – between 1925 & 1929) was a pure-blood wizard of the House of Gaunt and descendant of Salazar Slytherin.	wizard	MALE	http://harrypotter.wikia.com/Marvolo Gaunt	[Marvolo Gaunt,]	[]
History672	History of Magic	Class	History of Magic is a core class and subject taught at Hogwarts School of Witchcraft and Wizardry.	class	UNKNOWN	http://harrypotter.wikia.com/History of Magic	[History of Magic,]	[]
Dragon418	Dragon	Creature	Dragons are giant winged, fire-breathing reptilian Creatures.	creature	UNKNOWN	http://harrypotter.wikia.com/Dragon	[Dragon,]	[]
Goblin1037	Goblin	Creature	Goblins are a highly intelligent race of small humanoids with long fingers and feet that coexist with the wizard world.	race	UNKNOWN	http://harrypotter.wikia.com/Goblin	[Goblin,]	[]
Transfiguration667	Transfiguration	Class	Transfiguration is a core class and subject taught at Hogwarts School of Witchcraft and Wizardry.	class	UNKNOWN	http://harrypotter.wikia.com/Transfiguration	[Transfiguration (class),Transfiguration,]	[]
Orion3534	Orion Black	Individual	Orion Black (1929 – 1979) was a pure-blood wizard and the eldest son of Arcturus Black III and Melania Macmillan.	wizard	MALE	http://harrypotter.wikia.com/Orion Black	[Orion Black,]	[]
Weasley24615	Weasley jumper	Object	A Weasley jumper is a home-made jumper made by Molly Weasley for family and friends and sent as Christmas gifts.	jumper	UNKNOWN	http://harrypotter.wikia.com/Weasley jumper	[knitted jumper,]	[]
Astoria7852	Astoria Malfoy	Individual	Astoria Malfoy (née Greengrass) (c. 1982 – 2019) was a pure-blood witch.	witch	FEMALE	http://harrypotter.wikia.com/Astoria Malfoy	[Astoria Malfoy,]	[]
James5039	James Sirius Potter	Individual	James SiriusPotter (b. c. 2004) was a half-pure-blood wizard, the eldest child of Harry and Ginevra Potter (née Weasley).	wizard	MALE	http://harrypotter.wikia.com/James Sirius Potter	[James Potter II,]	[]
Golden389	Golden Snitch	Object	The Golden Snitch, often called simply the Snitch, is the third and smallest ball used in Quidditch.	ball	UNKNOWN	http://harrypotter.wikia.com/Golden Snitch	[Golden Snitch,]	[]
Ronan4295	Ronan	Individual	Ronan was a centaur who lived in the Forbidden Forest, and was distrustful of humans, although he tried to protect Harry Potter and Hermione Granger from the other centaurs in 1996, pointing out that they were "foals".	centaur	MALE	http://harrypotter.wikia.com/Ronan	[Ronan,]	[]
Troll616	Troll	Creature	A Troll is a magical creature of prodigious strength and immense stupidity.	creature	UNKNOWN	http://harrypotter.wikia.com/Troll	[troll,]	[]
Rose5040	Rose Granger-Weasley	Individual	Rose "Rosie" Granger-Weasley (b. 2005/2006) was a half-blood witch and the daughter of Ronald Weasley and Hermione Granger.	witch	FEMALE	http://harrypotter.wikia.com/Rose Granger-Weasley	[Rose Granger-Weasley,]	[]
Tom823	Tom Riddle	Individual	Tom Riddle Senior (1905 – 1943) was an affluent Muggle who lived in the village of Little Hangleton.	muggle	MALE	http://harrypotter.wikia.com/Tom Riddle	[Tom Riddle Snr,Tom Riddle Senior,]	[]
Dragon54544	Dragon hide	Object	Dragon hide is used to make clothing.		UNKNOWN	http://harrypotter.wikia.com/Dragon hide	[Dragon hide,]	[]
Hogwarts10713	Hogwarts acceptance letter	Letter	The Hogwarts letter is a letter of acceptance to Hogwarts School of Witchcraft and Wizardry sent to British wizards and witches prior to their first year at Hogwarts.	letter	UNKNOWN	http://harrypotter.wikia.com/Hogwarts acceptance letter	[letter,]	[]
Sorting606	Sorting Hat	Object	The Sorting Hat is a sentient hat at Hogwarts that magically determines which of the four school Houses each new student belongs most to.	hat	UNKNOWN	http://harrypotter.wikia.com/Sorting Hat	[Sorting Hat,]	[]
Rolanda683	Rolanda Hooch	Individual	Madam Rolanda Hooch (b. before 1918) was a witch who worked as the Flying instructor, Quidditch referee and coach at Hogwarts School of Witchcraft and Wizardry during, at least, the 1990s.	witch	FEMALE	http://harrypotter.wikia.com/Rolanda Hooch	[Madam Hooch,]	[]
Norris339	Mrs Norris	Pet individual	Mrs Norris is the pet cat of Argus Filch, the caretaker of Hogwarts School of Witchcraft and Wizardry.	cat	FEMALE	http://harrypotter.wikia.com/Mrs Norris	[Mrs Norris,]	[<Norris339,owner,Argus45>,]
Norberta710	Norberta	Pet individual	Norberta, originally Norbert, (b. Spring 1992) was a Norwegian Ridgeback Dragon hatched by Rubeus Hagrid in his hut at Hogwarts School of Witchcraft and Wizardry.	dragon	FEMALE	http://harrypotter.wikia.com/Norberta	[Norbert,]	[]
Sirius62069	Sirius Black's motorbike	Object	Sirius Black's motorbike was a motorcycle owned by Sirius Black.	motorcycle	UNKNOWN	http://harrypotter.wikia.com/Sirius Black's motorbike	[a motorbike,]	[]
Phineas3816	Phineas Nigellus Black	Individual	Professor Phineas Nigellus Black (1847 – 1925) was a pure-blood wizard, possibly the son of Cygnus and Ella Black, and brother of Sirius, Elladora and Iola Black.	wizard	MALE	http://harrypotter.wikia.com/Phineas Nigellus Black	[Phineas Nigellus Black,]	[]
Malcolm119020	Malcolm McGonagall	Individual	Malcolm McGonagall was the second child and first son of Muggle Robert McGonagall and witch Isobel Ross.	child	MALE	http://harrypotter.wikia.com/Malcolm McGonagall	[Malcolm McGonagall,]	[]
Perenelle4387	Perenelle Flamel	Individual	Perenelle Flamel (before 1334 - between 1992 and 1996) Perenelle and her husband drank the Elixir of Life produced by the stone, and were immortal, until the stone was destroyed in 1992, after which she and Nicolas would later die.	immortal	FEMALE	http://harrypotter.wikia.com/Perenelle Flamel	[Perenelle Flamel,]	[]
Finnigan7638	Mrs Finnigan	Individual	Mrs Finnigan (fl.		FEMALE	http://harrypotter.wikia.com/Mrs Finnigan	[Mrs Finnigan,Seamus Finnigan's mother,]	[]
Diagon374	Diagon Alley	Location	Diagon Alley is a cobblestoned wizarding alley and shopping area located in London, England behind a pub called the Leaky Cauldron.	area	UNKNOWN	http://harrypotter.wikia.com/Diagon Alley	[Diagon Alley,]	[]
Finnigan8967	Mr Finnigan	Individual	Mr Finnigan was an Irish Muggle and the father of Seamus Finnigan.	muggle	MALE	http://harrypotter.wikia.com/Mr Finnigan	[Seamus Finnigan's father,Mr Finnigan,]	[]
Josephina174075	Josephina Flint	Individual	Minister Josephina Flint was Minister for Magic from 1819 to 1827.	minister	FEMALE	http://harrypotter.wikia.com/Josephina Flint	[Josephina Flint,]	[]
Roxanne7964	Roxanne Weasley	individual	Roxanne Weasley (b. 2000s) is the daughter of George Weasley and Angelina Weasley (née Johnson).	daughter	FEMALE	http://harrypotter.wikia.com/Roxanne Weasley	[Roxanne Weasley,]	[]
Lucretia6741	Lucretia Prewett	Individual	Lucretia Prewett (née Black) (1925 – 1992) was a pure-blood witch from the pureblooded Black family who was married into the Prewett family.	witch	FEMALE	http://harrypotter.wikia.com/Lucretia Prewett	[Lucretia Black,Lucretia Prewett,]	[]
Leaky903	The Leaky Cauldron	Location	The Leaky Cauldron was a popular wizarding pub and inn located in London.	pub	UNKNOWN	http://harrypotter.wikia.com/The Leaky Cauldron	[Leaky Cauldron,]	[]
Audrey7961	Audrey Weasley	Individual	Audrey Weasley (maiden name unknown) was the wife of Percy Weasley.	wife	FEMALE	http://harrypotter.wikia.com/Audrey Weasley	[Audrey Weasley,]	[]
Zoo31310	Zoo	Location	There was a zoo in Surrey, where the Dursleys took Dudley on his eleventh birthday, along with Piers Polkiss and, against their will, Harry.	zoo	UNKNOWN	http://harrypotter.wikia.com/Zoo	[Zoo,]	[]
Grunnings4403	Grunnings	Organisation	Grunnings was a drill-making company in Surrey, England.	company	UNKNOWN	http://harrypotter.wikia.com/Grunnings	[Grunnings,]	[]
Salazar341	Salazar Slytherin	Individual	Salazar Slytherin (fl.		MALE	http://harrypotter.wikia.com/Salazar Slytherin	[Salazar Slytherin,]	[]
Augusta555	Augusta Longbottom	Individual	Augusta Longbottom (b. pre 1947) was a pure-blood witch and member of the Longbottom family through marriage.	witch	FEMALE	http://harrypotter.wikia.com/Augusta Longbottom	[Augusta Longbottom,]	[]
Enid8020	Enid Longbottom	Individual	Enid Longbottom (fl.		FEMALE	http://harrypotter.wikia.com/Enid Longbottom	[Enid Longbottom,]	[]
Nymphadora584	Nymphadora Tonks	Individual	Nymphadora Lupin (née Tonks) (c. 1973 – 2 May, 1998) more commonly known as Tonks, occasionally Dora, was a half-blood witch and the only child of Ted and Andromeda Tonks (née Black).	witch	FEMALE	http://harrypotter.wikia.com/Nymphadora Tonks	[Nymphadora Tonks,Nymphadora Lupin,]	[]
44201	4 Privet Drive	Location	4 Privet Drive was the street address of the home owned by Vernon and Petunia Dursley.	address	UNKNOWN	http://harrypotter.wikia.com/4 Privet Drive	[house,4 Privet Drive,]	[]
Fall154808	Fall of Lord Voldemort celebrations	Event	In early November 1981, a number of celebrations were held by wizards to celebrate what they believed to be the fall of the Dark Wizard Lord Voldemort.	fall	UNKNOWN	http://harrypotter.wikia.com/Fall of Lord Voldemort celebrations	[meeting in secret,]	[]
Greengrass12012	Greengrass family	Family	Greengrass is the surname of a pure-blood wizarding family, and one of the Sacred Twenty-Eight.	surname	UNKNOWN	http://harrypotter.wikia.com/Greengrass family	[Greengrass family,]	[]
Muggles236	Muggles	Creature	Muggle (Britain) and No-Maj (United States, pl.		UNKNOWN	http://harrypotter.wikia.com/Muggles	[Muggle,]	[]
Oliver458	Oliver Wood	Individual	Oliver Wood (born c.1975 or 1976) was a Scottish wizard who was the Keeper and Captain for the Gryffindor Quidditch team.	wizard	MALE	http://harrypotter.wikia.com/Oliver Wood	[Oliver Wood,]	[<Oliver458,father,Wood17727>,<Oliver458,mother,Wood17726>,]
Hannah863	Hannah Abbott	Individual	Hannah Abbott (b. 1979/1980) was a half-pure-blood witch and a member of the Abbott family.	witch	FEMALE	http://harrypotter.wikia.com/Hannah Abbott	[Hannah Abbott,]	[]
Bane4299	Bane	Individual	Bane was a centaur living as part of the Forbidden Forest Centaur colony.	living	MALE	http://harrypotter.wikia.com/Bane	[Bane,]	[]
Daily371	Daily Prophet	Periodical	The Daily Prophet is a wizarding newspaper based in London.	newspaper	UNKNOWN	http://harrypotter.wikia.com/Daily Prophet	[newspaper,Daily Prophet,]	[]
Septimus3236	Septimus Weasley	Individual	Septimus Weasley was a pure-blood wizard who married Cedrella Black.	wizard	MALE	http://harrypotter.wikia.com/Septimus Weasley	[Septimus Weasley,]	[]
Tawny138913	Tawny Owl	Creature	Tawny Owl (binomial name Strix aluco) is a stocky, medium-sized owl commonly found in woodlands across much of Eurasia.	owl	UNKNOWN	http://harrypotter.wikia.com/Tawny Owl	[tawny owl,]	[]
Ravenclaw10	Ravenclaw	House	Ravenclaw is one of the four Houses of Hogwarts School of Witchcraft and Wizardry, founded by Rowena Ravenclaw.	one	UNKNOWN	http://harrypotter.wikia.com/Ravenclaw	[Ravenclaw,]	[]
Ginevra25	Ginevra Molly Potter	Individual	GinevraMolly"Ginny" Potter (neé Weasley) (b. 11 August, 1981), occasionally known as Gin, was a pure-pure-blood witch, the youngest of Arthur and Molly Weasley's (née Prewett) seven children, and the first female to be born into the Weasley line for several generations.	witch	FEMALE	http://harrypotter.wikia.com/Ginevra Molly Potter	[Ginevra Weasley,Ginevra Potter,]	[]
Cupboard10822	Cupboard Under the Stairs	Location	The Cupboard Under the Stairs was Harry Potter's room in the Dursley household until he was given Dudley Dursley's old room, at 4 Privet Drive in Little Whinging, Surrey.	room	UNKNOWN	http://harrypotter.wikia.com/Cupboard Under the Stairs	[Cupboard Under the Stairs,cupboard,The Cupboard Under the Stairs,]	[]
Robert119022	Robert McGonagall Jr	Individual	Robert McGonagall Jr was the youngest child and second son of Muggle Robert McGonagall Snr and witch Isobel Ross.	child	MALE	http://harrypotter.wikia.com/Robert McGonagall Jr	[Robert McGonagall Jr,]	[]
Bilius4538	Bilius	Individual	Bilius (surname Weasley or Prewett) was a pure-blood wizard and a brother of either Arthur Weasley or Molly Weasley née Prewett.	wizard	MALE	http://harrypotter.wikia.com/Bilius	[Bilius,]	[]
Ariana5060	Ariana Dumbledore	Individual	Ariana Dumbledore (c. 1885 – summer 1899) was a half-blood witch and the youngest child and only daughter of Percival and Kendra Dumbledore.	witch	FEMALE	http://harrypotter.wikia.com/Ariana Dumbledore	[Ariana Dumbledore,]	[]
African31327	African prince	Individual	Quirinus Quirrell claimed to have received his turban from an African prince in return for ridding him of a zombie.		MALE	http://harrypotter.wikia.com/African prince	[African prince,]	[]
Nimbus3649	Nimbus 2000	Broomsticks	The Nimbus 2000 was produced by the Nimbus Racing Broom Company as part of their successful line of racing brooms.		UNKNOWN	http://harrypotter.wikia.com/Nimbus 2000	[Nimbus 2000,]	[]
Harp37429	Harp	Object	A harp is a stringed musical instrument with the plane of its strings positioned perpendicular to the soundboard.	instrument	UNKNOWN	http://harrypotter.wikia.com/Harp	[harp,]	[]
